110.34,74.8985,60.2259,52.4528,46.08,43.0264,40.3772,37.6629,35.7043,33.0699,30.9958,30.4366,29.9526,29.4209,28.309,26.7011,25.8478,24.062,23.7021,23.2445,21.8627,21.3944,21.1731,20.942,20.7487,20.5785,20.3622,19.6102,19.2918,18.8175
86.9249,64.2875,55.7685,49.0502,44.7356,41.5075,38.2608,35.6971,33.52,31.989,31.6352,30.7756,30.0876,29.1165,28.8295,26.1294,24.8627,25.0042,24.023,23.4055,21.9034,21.3617,20.6857,20.5417,20.668,20.3739,20.7678,19.8179,18.4319,19.6545
